表名	字段名	字段路径	实际数据量	单表空值数	空值率	命名违规数	命名违规率	字段缺失数	字段缺失率	表达违规数	表达违规率	非标准数	非标准率	有值数	有值率	时间	表名	字段名	字段路径	实际数据量	单表空值数	空值率	命名违规数	命名违规率	字段缺失数	字段缺失率	表达违规数	表达违规率	非标准数	非标准率	有值数	有值率	
死亡记录	死亡记录-死亡中医诊断-诊断医生	death_note-death_tcm_diagnosis-diagnostician	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡记录	死亡记录-死亡中医诊断-诊断医生	death_note-death_tcm_diagnosis-diagnostician	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡记录	死亡记录-死亡记录	death_note-note	2178.0	2178.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡记录	死亡记录-死亡记录	death_note-note	2178.0	2178.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡记录	死亡记录-死亡西医诊断-诊断日期	death_note-death_diagnosis-diagnosis_date	8852.0	8852.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡记录	死亡记录-死亡西医诊断-诊断日期	death_note-death_diagnosis-diagnosis_date	8907.0	8907.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡记录	死亡详细记录	death_detail_note	2178.0	2178.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡记录	死亡详细记录	death_detail_note	2178.0	2178.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡记录	死亡记录-死亡中医诊断-证名称	death_note-death_tcm_diagnosis-tcm_symptom_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡记录	死亡记录-死亡中医诊断-证名称	death_note-death_tcm_diagnosis-tcm_symptom_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡记录	死亡记录-死亡西医诊断-诊断医生标示	death_note-death_diagnosis-diagnostician_mark	8852.0	8852.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡记录	死亡记录-死亡西医诊断-诊断医生标示	death_note-death_diagnosis-diagnostician_mark	8907.0	8907.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡记录	死亡记录-入院日期时间	death_note-admission_time	2178.0	663.0	0.30440771	0.0	0.0	0.0	0.0	1494.0	0.68595041	0.0	0.0	1515.0	0.69559229		死亡记录	死亡记录-入院日期时间	death_note-admission_time	2178.0	663.0	0.30440771	0.0	0.0	0.0	0.0	1494.0	0.68595041	0.0	0.0	1515.0	0.69559229	
死亡记录	医疗机构代码	medical_institution_code	2178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2178.0	1.0		死亡记录	医疗机构代码	medical_institution_code	2178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2178.0	1.0	
死亡记录	死亡记录-死亡日期时间	death_note-death_time	2178.0	1187.0	0.54499541	0.0	0.0	0.0	0.0	239.0	0.1097337	0.0	0.0	991.0	0.45500459		死亡记录	死亡记录-死亡日期时间	death_note-death_time	2178.0	1187.0	0.54499541	0.0	0.0	0.0	0.0	239.0	0.1097337	0.0	0.0	991.0	0.45500459	
死亡记录	参与者-医护人员姓名	participant-name	2183.0	1330.0	0.60925332	0.0	0.0	0.0	0.0	1.0	0.00045809	0.0	0.0	853.0	0.39074668		死亡记录	参与者-医护人员姓名	participant-name	0.0	2178.0	1.0	0.0	0.0	2178.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-医嘱执行频率名称	order_group_info-performed_frequency	9951465.0	84947.0	0.00853613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9866518.0	0.99146387		药品类医嘱	医嘱信息-医嘱执行频率名称	order_group_info-performed_frequency	9951439.0	84921.0	0.00853354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9866518.0	0.99146646	
药品类医嘱	医嘱信息-医嘱审核者标示号	order_group_info-reviewer_id	9951465.0	9951465.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-医嘱审核者标示号	order_group_info-reviewer_id	9951439.0	9951439.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-长期或临时	order_group_info-long_term_or_temporary	9951465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951465.0	1.0		药品类医嘱	医嘱信息-长期或临时	order_group_info-long_term_or_temporary	9951439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951439.0	1.0	
药品类医嘱	医嘱信息-药品信息-药物通用名称	order_group_info-drug_info-common_name	14646263.0	14646263.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-药品信息-药物通用名称	order_group_info-drug_info-common_name	14646261.0	14646261.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-药品信息-医渡唯一号	order_group_info-drug_info-yidu_pkid	14646263.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14646263.0	1.0		药品类医嘱	医嘱信息-药品信息-医渡唯一号	order_group_info-drug_info-yidu_pkid	14646261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14646261.0	1.0	
药品类医嘱	医嘱信息-药品信息-中药配方(deprecated)-中药配方顺序号	order_group_info-drug_info-tcm_recipe-tcm_recipe_sequence_id	131572.0	131572.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-药品信息-中药配方-中药配方顺序号	order_group_info-drug_info-tcm_recipe-tcm_recipe_sequence_id	131572.0	131572.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-停止医嘱者姓名	order_group_info-stop_person_name	9951465.0	6045703.0	0.60751889	0.0	0.0	0.0	0.0	2.0	2e-07	0.0	0.0	3905762.0	0.39248111		药品类医嘱	医嘱信息-停止医嘱者姓名	order_group_info-stop_person_name	9951439.0	6045677.0	0.60751787	0.0	0.0	0.0	0.0	2.0	2e-07	0.0	0.0	3905762.0	0.39248213	
药品类医嘱	医嘱信息-药品信息-中药配方(deprecated)-中药药物名称	order_group_info-drug_info-tcm_recipe-tcm_medication_name	131572.0	1791.0	0.01361232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129781.0	0.98638768		药品类医嘱	医嘱信息-药品信息-中药配方-中药药物名称	order_group_info-drug_info-tcm_recipe-tcm_medication_name	131572.0	1791.0	0.01361232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129781.0	0.98638768	
药品类医嘱	文档名称	file_name	9951465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951465.0	1.0		药品类医嘱	文档名称	file_name	9951439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951439.0	1.0	
药品类医嘱	医嘱信息-医嘱审核者姓名	order_group_info-reviewer_name	9951465.0	9951465.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-医嘱审核者姓名	order_group_info-reviewer_name	9951439.0	9951439.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-医嘱停止日期时间	order_group_info-stop_time	9951465.0	6035916.0	0.60653542	0.0	0.0	0.0	0.0	18631.0	0.00187219	0.0	0.0	3915549.0	0.39346458		药品类医嘱	医嘱信息-医嘱停止日期时间	order_group_info-stop_time	9951439.0	6035890.0	0.60653439	0.0	0.0	0.0	0.0	18631.0	0.00187219	0.0	0.0	3915549.0	0.39346561	
药品类医嘱	医嘱信息-医嘱结束时间	order_group_info-planned_end_time	9951465.0	6035916.0	0.60653542	0.0	0.0	0.0	0.0	106.0	1.065e-05	0.0	0.0	3915549.0	0.39346458		药品类医嘱	医嘱信息-医嘱计划结束时间	order_group_info-planned_end_time	9951439.0	6035890.0	0.60653439	0.0	0.0	0.0	0.0	106.0	1.065e-05	0.0	0.0	3915549.0	0.39346561	
药品类医嘱	医嘱信息-药品信息-中药配方(deprecated)-药物剂量	order_group_info-drug_info-tcm_recipe-drug_dosage	131572.0	0.0	0.0	0.0	0.0	0.0	0.0	131572.0	1.0	0.0	0.0	131572.0	1.0		药品类医嘱	医嘱信息-药品信息-中药配方-药物剂量	order_group_info-drug_info-tcm_recipe-drug_dosage	131572.0	0.0	0.0	0.0	0.0	0.0	0.0	131572.0	1.0	0.0	0.0	131572.0	1.0	
药品类医嘱	医嘱信息-医嘱开立者标示号	order_group_info-prescriber_id	9951465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951465.0	1.0		药品类医嘱	医嘱信息-医嘱开立者标示号	order_group_info-prescriber_id	9951439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951439.0	1.0	
药品类医嘱	医嘱信息-药品信息-药品包装数量单位	order_group_info-drug_info-package_quantity_unit	14646263.0	14646263.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-药品信息-药品包装数量单位	order_group_info-drug_info-package_quantity_unit	14646261.0	14646261.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-药品信息-药物剂型名称	order_group_info-drug_info-dosage_form	14646263.0	127516.0	0.00870638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14518747.0	0.99129362		药品类医嘱	医嘱信息-药品信息-药物剂型名称	order_group_info-drug_info-dosage_form	14646261.0	142787.0	0.00974904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14503474.0	0.99025096	
药品类医嘱	患者标示	patient_sn	9951465.0	50.0	5.02e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951415.0	0.99999498		药品类医嘱	患者标示	patient_sn	9951439.0	51.0	5.12e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951388.0	0.99999488	
药品类医嘱	医嘱信息-药品信息-药物使用-次剂量单位	order_group_info-drug_info-unit_of_dosage_per_use	14646263.0	90613.0	0.00618677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14555650.0	0.99381323		药品类医嘱	医嘱信息-药品信息-药物使用-次剂量单位	order_group_info-drug_info-unit_of_dosage_per_use	14646261.0	90611.0	0.00618663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14555650.0	0.99381337	
药品类医嘱	医渡唯一号	yidu_pkid	9951465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951465.0	1.0		药品类医嘱	医渡唯一号	yidu_pkid	9951439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951439.0	1.0	
药品类医嘱	医嘱信息-药品信息-嘱托	order_group_info-drug_info-patient_instruction	14646263.0	14616215.0	0.99794842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30048.0	0.00205158		药品类医嘱	医嘱信息-药品信息-嘱托	order_group_info-drug_info-patient_instruction	14646261.0	14616214.0	0.99794849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30047.0	0.00205151	
药品类医嘱	医嘱信息-药品信息-药物使用总用量单位	order_group_info-drug_info-total_dosage_unit	14646263.0	14631021.0	0.99895933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15242.0	0.00104068		药品类医嘱	医嘱信息-药品信息-药物使用-总用量单位	order_group_info-drug_info-total_dosage_unit	14646261.0	14646261.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-医嘱取消日期时间	order_group_info-cancel_time	9951465.0	9877808.0	0.99259838	0.0	0.0	0.0	0.0	100.0	1.005e-05	0.0	0.0	73657.0	0.00740162		药品类医嘱	医嘱信息-医嘱取消日期时间	order_group_info-cancel_time	9951439.0	9877782.0	0.99259836	0.0	0.0	0.0	0.0	100.0	1.005e-05	0.0	0.0	73657.0	0.00740164	
药品类医嘱	医嘱信息-药品信息-药物类别名称	order_group_info-drug_info-class_name	14646263.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14646263.0	1.0		药品类医嘱	医嘱信息-药品信息-药物类别名称	order_group_info-drug_info-class_name	14646261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14646261.0	1.0	
药品类医嘱	医嘱信息-药品信息-医嘱名称	order_group_info-drug_info-order_name	14646263.0	90613.0	0.00618677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14555650.0	0.99381323		药品类医嘱	医嘱信息-药品信息-医嘱名称	order_group_info-drug_info-order_name	14646261.0	90611.0	0.00618663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14555650.0	0.99381337	
药品类医嘱	医嘱信息-取消医嘱者姓名	order_group_info-cancel_person_name	9951465.0	9878302.0	0.99264802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73163.0	0.00735198		药品类医嘱	医嘱信息-取消医嘱者姓名	order_group_info-cancel_person_name	9951439.0	9878276.0	0.992648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73163.0	0.007352	
药品类医嘱	医疗机构名称	medical_institution_name	9951465.0	50.0	5.02e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951415.0	0.99999498		药品类医嘱	医疗机构名称	medical_institution_name	9951439.0	51.0	5.12e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951388.0	0.99999488	
药品类医嘱	医嘱信息-药品信息-药物规格名称	order_group_info-drug_info-spec	14646263.0	62017.0	0.00423432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14584246.0	0.99576568		药品类医嘱	医嘱信息-药品信息-药物规格名称	order_group_info-drug_info-spec	14646261.0	62016.0	0.00423425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14584245.0	0.99576575	
药品类医嘱	医嘱信息-医嘱状态	order_group_info-order_status	9951465.0	1.0	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951464.0	0.9999999		药品类医嘱	医嘱信息-医嘱状态	order_group_info-order_status	9951439.0	1.0	1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951438.0	0.9999999	
药品类医嘱	医嘱信息-医嘱执行科室名称	order_group_info-performed_department_name	9951465.0	9951465.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-医嘱执行科室名称	order_group_info-performed_department_name	9951439.0	9951439.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-药品信息-医嘱标示	order_group_info-drug_info-order_no	14646263.0	0.0	0.0	0.0	0.0	0.0	0.0	12396485.0	0.84639235	0.0	0.0	14646263.0	1.0		药品类医嘱	医嘱信息-药品信息-医嘱标示	order_group_info-drug_info-order_no	14646261.0	0.0	0.0	0.0	0.0	0.0	0.0	12396485.0	0.84639247	0.0	0.0	14646261.0	1.0	
药品类医嘱	医嘱信息-药品信息-抗菌药物标识	order_group_info-drug_info-antibiotics_level	14646263.0	13906318.0	0.94947892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	739945.0	0.05052108		药品类医嘱	医嘱信息-药品信息-抗菌药物标识	order_group_info-drug_info-antibiotics_level	14646261.0	13906316.0	0.94947891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	739945.0	0.05052109	
药品类医嘱	医嘱信息-药品信息-制备方法(deprecated)	order_group_info-drug_info-prepare_method	14646263.0	14646263.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-药品信息-制备方法	order_group_info-drug_info-prepare_method	14646261.0	14646261.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-药品信息-生产厂商	order_group_info-drug_info-manufacture	14646263.0	547931.0	0.03741098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14098332.0	0.96258902		药品类医嘱	医嘱信息-药品信息-生产厂商	order_group_info-drug_info-manufacture	14646261.0	547929.0	0.03741085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14098332.0	0.96258916	
药品类医嘱	医嘱信息-医嘱项目类型名称	order_group_info-order_type_name	9951465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951465.0	1.0		药品类医嘱	医嘱信息-医嘱项目类型名称	order_group_info-order_type_name	9951439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951439.0	1.0	
药品类医嘱	医嘱信息-药品信息-中药配方(deprecated)-煎药方法名称	order_group_info-drug_info-tcm_recipe-medicine_boiling_method	131572.0	131572.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-药品信息-中药配方-煎药方法名称	order_group_info-drug_info-tcm_recipe-medicine_boiling_method	131572.0	131572.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-停止医嘱者标示号	order_group_info-stop_person_id	9951465.0	5890972.0	0.59197033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4060493.0	0.40802967		药品类医嘱	医嘱信息-停止医嘱者标示号	order_group_info-stop_person_id	9951439.0	5890946.0	0.59196926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4060493.0	0.40803074	
药品类医嘱	医嘱信息-医嘱(组)标识	order_group_info-order_group_no	9951465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951465.0	1.0		药品类医嘱	医嘱信息-医嘱(组)标识	order_group_info-order_group_no	9951439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951439.0	1.0	
药品类医嘱	医嘱信息-药品信息-草药付数(deprecated)	order_group_info-drug_info-herbal_dose_amount	14646263.0	14646263.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-药品信息-草药付数	order_group_info-drug_info-herbal_dose_amount	14646261.0	14646261.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-药品信息-用药途径名称	order_group_info-drug_info-administration_method	14646263.0	161950.0	0.01105743	0.0	0.0	0.0	0.0	84459.0	0.00576659	0.0	0.0	14484313.0	0.98894257		药品类医嘱	医嘱信息-药品信息-用药途径名称	order_group_info-drug_info-administration_method	14646261.0	161949.0	0.01105736	0.0	0.0	0.0	0.0	84459.0	0.00576659	0.0	0.0	14484312.0	0.98894264	
药品类医嘱	医嘱信息-医嘱开立科室所属专业	order_group_info-prescribed_department_name_norm	9951465.0	9104387.0	0.91487907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	847078.0	0.08512093		药品类医嘱	医嘱信息-医嘱开立科室所属专业	order_group_info-prescribed_department_name_norm	9951439.0	9104374.0	0.91488015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	847065.0	0.08511985	
药品类医嘱	医嘱信息-医生抗菌药物处方权限	order_group_info-prescriber_antibacterial_drug_privilege	9951465.0	9951465.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-医生抗菌药物处方权限	order_group_info-prescriber_antibacterial_drug_privilege	9951439.0	9951439.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-药品信息-中药配方(deprecated)-医渡唯一号	order_group_info-drug_info-tcm_recipe-yidu_pkid	131572.0	131572.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-药品信息-中药配方-医渡唯一号	order_group_info-drug_info-tcm_recipe-yidu_pkid	131572.0	131572.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-药品信息-药物使用总用量	order_group_info-drug_info-total_dosage	14646263.0	14630832.0	0.99894642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15431.0	0.00105358		药品类医嘱	医嘱信息-药品信息-药物使用-总用量	order_group_info-drug_info-total_dosage	14646261.0	14630832.0	0.99894656	0.0	0.0	0.0	0.0	15429.0	0.00105344	0.0	0.0	15429.0	0.00105344	
药品类医嘱	医嘱信息-药品信息-药物商品名	order_group_info-drug_info-trade_name	14646263.0	90613.0	0.00618677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14555650.0	0.99381323		药品类医嘱	医嘱信息-药品信息-药物商品名	order_group_info-drug_info-trade_name	14646261.0	90611.0	0.00618663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14555650.0	0.99381337	
药品类医嘱	医嘱信息-医嘱开始时间	order_group_info-planned_start_time	9951465.0	5890972.0	0.59197033	0.0	0.0	0.0	0.0	346.0	3.477e-05	0.0	0.0	4060493.0	0.40802967		药品类医嘱	医嘱信息-医嘱计划开始时间	order_group_info-planned_start_time	9951439.0	5890946.0	0.59196926	0.0	0.0	0.0	0.0	346.0	3.477e-05	0.0	0.0	4060493.0	0.40803074	
药品类医嘱	医嘱信息-药品信息-中药配方(deprecated)-剂量单位	order_group_info-drug_info-tcm_recipe-dosage_unit	131572.0	2033.0	0.01545162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129539.0	0.98454838		药品类医嘱	医嘱信息-药品信息-中药配方-剂量单位	order_group_info-drug_info-tcm_recipe-dosage_unit	131572.0	2033.0	0.01545162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129539.0	0.98454838	
药品类医嘱	数据可信度	data_credibility	9951465.0	9951465.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	数据可信度	data_credibility	9951439.0	9951439.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-医嘱执行科室ID	order_group_info-performed_department_id	9951465.0	9951465.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-医嘱执行科室ID	order_group_info-performed_department_id	9951439.0	9951439.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-医嘱开立科室名称	order_group_info-prescribed_department_name	9951465.0	9104068.0	0.91484701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	847397.0	0.08515299		药品类医嘱	医嘱信息-医嘱开立科室名称	order_group_info-prescribed_department_name	9951439.0	9104055.0	0.91484809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	847384.0	0.08515191	
药品类医嘱	医嘱信息-医嘱执行频率中文描述	order_group_info-performed_frequency_desc	9951465.0	84947.0	0.00853613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9866518.0	0.99146387		药品类医嘱	医嘱信息-医嘱执行频率中文描述	order_group_info-performed_frequency_desc	9951439.0	84921.0	0.00853354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9866518.0	0.99146646	
药品类医嘱	医嘱信息-药品信息-中药配方(deprecated)-中药药物通用名	order_group_info-drug_info-tcm_recipe-tcm_medication_common_name	131572.0	131572.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-药品信息-中药配方-中药药物通用名	order_group_info-drug_info-tcm_recipe-tcm_medication_common_name	131572.0	131572.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-医嘱开立者姓名	order_group_info-prescriber_name	9951465.0	43196.0	0.00434067	0.0	0.0	0.0	0.0	2.0	2e-07	0.0	0.0	9908269.0	0.99565933		药品类医嘱	医嘱信息-医嘱开立者姓名	order_group_info-prescriber_name	9951439.0	43183.0	0.00433937	0.0	0.0	0.0	0.0	2.0	2e-07	0.0	0.0	9908256.0	0.99566063	
药品类医嘱	医嘱信息-医嘱执行频率代码(deprecated)	order_group_info-performed_frequency_code	9951465.0	9951465.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-医嘱执行频率代码	order_group_info-performed_frequency_code	9951439.0	9951439.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	就诊标识	visit_sn	9951465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951465.0	1.0		药品类医嘱	就诊标识	visit_sn	9951439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951439.0	1.0	
药品类医嘱	医疗机构代码	medical_institution_code	9951465.0	50.0	5.02e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951415.0	0.99999498		药品类医嘱	医疗机构代码	medical_institution_code	9951439.0	51.0	5.12e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9951388.0	0.99999488	
药品类医嘱	医嘱信息-药品信息-中药配方(deprecated)-生产厂商	order_group_info-drug_info-tcm_recipe-manufacture	131572.0	4443.0	0.03376858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127129.0	0.96623142		药品类医嘱	医嘱信息-药品信息-中药配方-生产厂商	order_group_info-drug_info-tcm_recipe-manufacture	131572.0	4443.0	0.03376858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127129.0	0.96623142	
药品类医嘱	医嘱信息-药品信息-中药配方(deprecated)	order_group_info-drug_info-tcm_recipe	14614873.0	0.0	0.0	14614873.0	1.0	-14614873.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-药品信息-中药配方	order_group_info-drug_info-tcm_recipe	14614873.0	0.0	0.0	14614873.0	1.0	-14614873.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
药品类医嘱	医嘱信息-药品信息-药品包装数量	order_group_info-drug_info-package_quantity	14646263.0	14646263.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		药品类医嘱	医嘱信息-药品信息-药品包装数量	order_group_info-drug_info-package_quantity	14646261.0	14646261.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
